class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\types\AbstractFileSet.java,346,208,126,5,54,3,172,178,350,466,294,760,3664.525297,7.089882509,52.35929261,15851.8912,48.92559011,54,3,2,16,88,164,main\org\apache\tools\ant\types\AbstractFileSet.java-->AbstractFileSet,51,172,2550,6.745098,,,1,1.960784,56.515373,33.889378,1189,0.466274,148.666672,5.830065,44,52,1892,2.748414,,,5,11.363636,30.014641,39.347408,920,0.486258,0,0,7,14,42,33.333332,,,1,14.285714,50.512444,55.825241,14,0.333333,0,0,51,7.467057,0.012476,7,44,1.02489,6.442167,0.067451,1275,0.135571,19.172602,15.941916,5.781003,171762,439293,0.397643,0.155477,16.434523,142.318771,0.024027,0.208068,616.325317,0.132314,0.895921,44.401962,0.870627,0.058489,0.214208,0.440263,0,0,0,2,1,0,4,0,2,5,0
testcases\org\apache\tools\ant\taskdefs\TaskdefTest.java,57,45,19,1,12,0,12,14,26,30,25,55,217.6466251,0.46964218,14.68266329,2347.783979,7.246246848,12,3,0,3,62,66,testcases\org\apache\tools\ant\taskdefs\TaskdefTest.java-->TaskdefTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629126,0.953398,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\BuildFileTest.java,395,187,101,5,32,3,164,185,349,416,329,745,3451.148718,38.60795267,52.42557307,13801.64328,42.59766443,32,2,69,13,50,254,testcases\org\apache\tools\ant\BuildFileTest.java-->BuildFileTest,70,11,4830,0.227743,,,61,87.14286,56.954613,78.904663,2409.5,0.498861,192,3.975155,67,0,4422,0,,,67,100,11.713031,80.808083,2211,0.5,0,0,3,3,6,50,,,1,33.333332,47.877014,82.994926,1.5,0.25,0,0,70,10.248902,0.017123,3,67,0.439239,9.809663,0.002277,2415,0.035806,5.063666,7.577319,2.747756,421411,433186,0.162075,0.157669,16.186905,68,0.023665,0.099415,2736.633301,0.587505,13.12652,69.721428,0.99602,0.016622,0.043078,0.043397,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\input\MultipleChoiceInputRequest.java,30,16,7,2,4,1,14,7,21,20,11,31,136.1618401,0.209525114,4.772697568,649.8592831,2.005738528,4,2,0,3,18,0,main\org\apache\tools\ant\input\MultipleChoiceInputRequest.java-->MultipleChoiceInputRequest,2,1,2,50,,,1,50,0.878477,75,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.732064,100,0,,0,,1,0,0,,0,0,1,100,0.439239,100,0,,0,,2,0.292826,0.000489,1,1,0.146413,0.146413,0.5,1,0.000574,0.081109,0.999996,0.362628,466489,466489,0.146413,0.146413,2,2,0.002924,0.002924,0,0,0,1,0.5,0.804444,0.007963,0.266667,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\input\InputRequest.java,44,22,7,2,6,1,20,8,28,24,13,37,143.0717192,0.589522113,6.98709298,531.3803979,1.640062956,6,1,1,2,16,8,main\org\apache\tools\ant\input\InputRequest.java-->InputRequest,3,1,6,16.666666,,,2,66.666664,1.464129,83.333336,2.5,0.416667,0,0,3,1,6,16.666666,,,2,66.666664,1.464129,83.333336,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.439239,0.000734,0,3,0,0.439239,0.166667,3,0.001336,0.189002,-0.000021,-0.000007,463077,467172,0.147492,0.146199,1,5.5,0.001462,0.008041,0,0,0.032246,2.333333,0.777778,0.521111,0.049314,0.233333,0,0,0,1,0,0,0,0,1,0,0
testcases\org\apache\tools\ant\taskdefs\BasenameTest.java,41,33,15,2,9,1,19,23,42,34,30,64,250.7229934,0.743117373,13.81593315,1317.088184,4.065086988,9,3,0,1,57,21,testcases\org\apache\tools\ant\taskdefs\BasenameTest.java-->BasenameTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629122,0.953396,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\FileUtils.java,781,473,321,18,102,6,359,409,768,1507,992,2499,14028.23428,5.013660747,170.0377177,153375.1527,473.380101,102,1,0,40,104,350,main\org\apache\tools\ant\util\FileUtils.java-->FileUtils,46,64,2070,3.091787,,,9,19.565218,56.222549,48.979591,1003,0.484541,210,10.144928,44,31,1892,1.638478,,,17,38.636364,33.528549,48.516949,930.5,0.491808,159,8.403806,5,4,20,20,,,2,40,48.901905,78.959808,8,0.4,7.5,37.5,46,6.734993,0.011252,5,44,0.732064,6.442167,0.030918,1035,0.090101,12.742156,14.812023,5.371271,170789,439251,0.399909,0.155492,17.933331,192.999786,0.026218,0.282163,12369.44238,2.655492,2.116289,43.234695,0.939885,0.042378,0.17575,0.215586,0,0,1,4,2,0,4,1,4,6,0
main\org\apache\tools\ant\filters\util\ChainReaderHelper.java,156,107,72,20,26,8,69,90,159,318,202,520,3230.933406,2.161682249,28.82102127,50004.85153,154.3359615,26,1,0,24,78,15,main\org\apache\tools\ant\filters\util\ChainReaderHelper.java-->ChainReaderHelper,10,18,90,20,,,1,10,53.440704,60.530682,36,0.4,37,41.111111,3,0,6,0,,,3,100,7.467057,94.444443,3,0.5,2,33.333332,8,14,56,25,,,1,12.5,53.294289,61.176472,21,0.375,27,48.214287,10,1.464129,0.002446,8,3,1.171303,0.439239,0.2,45,0.043644,6.172176,29.218016,10.595303,171219,439219,0.398904,0.155503,23.116671,130.68573,0.033796,0.191061,11455.6416,2.459316,0.077482,6.909091,0.690909,0.153131,0.06533,0.193006,0,0,0,5,1,0,1,0,5,2,0
main\org\apache\tools\ant\types\FilterSetCollection.java,47,28,13,3,8,2,28,30,58,64,47,111,452.4162607,1.37971883,15.99014817,2454.409784,7.57533884,8,1,0,4,16,7,main\org\apache\tools\ant\types\FilterSetCollection.java-->FilterSetCollection,6,8,30,26.666666,,,1,16.666666,17.862371,74.390244,11,0.366667,2,6.666667,5,6,20,30,,,1,20,17.862371,77.215187,7,0.35,0,0,1,0,0,,0,0,1,100,0.878477,100,0,,0,,6,0.878477,0.001468,1,5,0.146413,0.732064,0.266667,15,0.016924,2.393468,2.182887,0.791578,170913,439388,0.399619,0.155443,9.392857,159.916656,0.013732,0.233796,24.826618,0.00533,0.004334,4,0.666667,0.235792,0.01231,0.182877,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\condition\Os.java,179,92,55,14,25,3,96,83,179,309,184,493,2583.411897,3.219323866,57.95251392,45415.15118,140.1702197,25,1,0,4,24,62,main\org\apache\tools\ant\taskdefs\condition\Os.java-->Os,13,10,156,6.410256,,,5,38.46154,47.291363,73.409088,73,0.467949,4,2.564103,12,2,132,1.515152,,,10,83.333336,13.323572,67.910446,65,0.492424,0,0,1,0,0,,0,0,1,100,44.802341,100,0,,0,,13,1.903368,0.00318,1,12,0.146413,1.756955,0.064103,78,0.038055,5.381842,1.214963,0.440581,362245,465807,0.188546,0.146627,2.5,66.149956,0.003655,0.09671,2.14359,0.00046,0.195267,11.461538,0.881657,0.099401,0.057717,0.101152,0,0,0,2,0,0,6,0,2,6,0
main\org\apache\tools\ant\taskdefs\XSLTProcess.java,665,335,207,12,64,5,246,263,509,752,528,1280,6719.907691,4.108474615,142.1366261,60294.08325,186.0928495,64,4,0,21,223,290,main\org\apache\tools\ant\taskdefs\XSLTProcess.java-->XSLTProcess,11,20,110,18.181818,,,1,9.090909,56.222549,43.686008,45,0.409091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,110,18.181818,,,1,9.090909,56.222549,43.686008,45,0.409091,0,0,11,1.610542,0.002691,11,0,1.610542,0,0.181818,55,0.065846,9.312017,47.566978,17.24917,467172,416748,0.146199,0.163888,36.626194,1,0.053547,0.001462,0,0,0.057407,7.636364,0.694215,0.1149,0.010723,0.11737,1,0,0,6,0,0,5,1,6,5,0
main\org\apache\tools\ant\DirectoryScanner.java,816,381,237,21,92,6,373,266,639,985,660,1645,8229.581421,7.195470088,203.0582461,88840.65874,274.199564,92,1,4,11,53,478,main\org\apache\tools\ant\DirectoryScanner.java-->DirectoryScanner,59,130,3422,3.798948,,,3,5.084746,57.101025,40.456432,1646,0.481005,105.333336,3.078122,56,70,3080,2.272727,,,6,10.714286,33.235725,37.27422,1505,0.488636,0,0,3,1,6,16.666666,,,2,66.666664,47.437775,91.267609,2.5,0.416667,0,0,59,8.63836,0.014432,3,56,0.439239,8.199121,0.037989,1711,0.13197,18.66337,6.399511,2.320649,171698,439281,0.397791,0.155481,14.62619,152.404434,0.021383,0.222814,2047.956299,0.439659,1.898699,54.745762,0.927894,0.046941,0.268974,0.327947,0,4,6,4,2,0,8,10,4,10,0
main\org\apache\tools\ant\AntClassLoader.java,364,141,86,4,20,3,100,82,182,207,129,336,1549.060519,1.781613968,41.80787371,7694.578784,23.74869995,20,2,0,14,115,23,main\org\apache\tools\ant\AntClassLoader.java-->AntClassLoader,22,45,462,9.74026,,,1,4.545455,50.951683,52.968037,208.5,0.451299,27.333334,5.916306,18,4,306,1.30719,,,14,77.777779,11.713031,42.553192,151,0.493464,0,0,4,4,12,33.333332,,,1,25,49.341141,71.855011,4,0.333333,0,0,22,3.221083,0.005382,4,18,0.585652,2.635432,0.097403,231,0.070178,9.924726,12.252392,4.443074,171482,439274,0.398293,0.155484,16.784521,123.280762,0.024539,0.180235,1444.828125,0.310178,0.121733,18.113636,0.823347,0.085092,0.131353,0.251333,0,0,1,2,0,0,2,1,2,2,0
main\org\apache\tools\ant\taskdefs\optional\TraXLiaison.java,199,131,85,10,31,3,115,139,254,378,257,635,3271.065335,2.533562312,67.16305735,28403.88765,87.66631989,31,1,0,26,25,67,main\org\apache\tools\ant\taskdefs\optional\TraXLiaison.java-->TraXLiaison,3,2,6,33.333332,,,1,33.333332,45.387993,96.875,2,0.333333,0,0,2,0,2,0,,,2,100,1.903368,92.85714,1,0.5,0,0,1,0,0,,0,0,1,100,44.802341,100,0,,0,,3,0.439239,0.000734,1,2,0.146413,0.292826,0.333333,3,0.021536,3.045719,1.215034,0.440607,465806,465807,0.146628,0.146627,2.5,3,0.003655,0.004386,0,0,0.001729,1.666667,0.555556,0.449062,0.054812,0.143593,0,0,1,8,0,0,5,1,8,5,0
main\org\apache\tools\ant\types\Reference.java,33,26,11,3,7,1,25,19,44,44,29,73,305.2991874,2.8988618,5.692123763,605.2057847,1.867919088,7,1,1,3,17,7,main\org\apache\tools\ant\types\Reference.java-->Reference,42,115,1722,6.678281,,,1,2.380952,55.051243,41.003273,803.5,0.466609,11.166667,0.648471,40,59,1560,3.782051,,,1,2.5,30.746706,39.252335,750.5,0.48109,0,0,2,1,2,50,,,1,50,47.877014,85.602097,0.5,0.25,0,0,42,6.149341,0.010274,2,40,0.292826,5.856515,0.066783,861,0.112379,15.892732,4.161132,1.508948,171251,439318,0.39883,0.155468,12.220238,159.847412,0.017866,0.233695,87.221748,0.018725,0.444608,36.738094,0.874717,0.05942,0.188754,0.362255,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\XMLCatalog.java,160,68,36,4,18,1,57,48,105,114,64,178,763.4679107,1.756962039,25.67899927,3824.282574,11.80334128,18,3,0,6,84,41,main\org\apache\tools\ant\types\XMLCatalog.java-->XMLCatalog,9,19,72,26.388889,,,1,11.111111,26.793558,54.626865,26.5,0.368056,3,4.166667,3,0,6,0,,,3,100,2.781845,59.375,3,0.5,0,0,6,5,30,16.666666,,,3,50,26.500732,59.735973,12.5,0.416667,0,0,9,1.317716,0.002202,6,3,0.878477,0.439239,0.263889,36,0.033822,4.783111,18.195793,6.598324,465123,437891,0.146843,0.155975,19.37619,4,0.028328,0.005848,13.392858,0.002875,0.017566,4.888889,0.54321,0.169883,0.005078,0.233034,0,0,0,5,0,0,1,0,5,1,0
main\org\apache\tools\ant\taskdefs\MatchingTask.java,317,135,58,4,40,3,191,146,337,283,219,502,1998.945377,8.789153248,102.1736422,11361.02831,35.06490219,40,3,26,25,167,98,main\org\apache\tools\ant\taskdefs\MatchingTask.java-->MatchingTask,43,70,1806,3.875969,,,12,27.906977,46.12006,40.85603,868,0.48062,390.166656,21.603912,22,2,462,0.4329,,,20,90.909088,11.859444,42.857143,230,0.497835,0,0,21,13,420,3.095238,,,12,57.142857,43.631039,51.202747,203.5,0.484524,0,0,43,6.295754,0.010519,21,22,3.074671,3.221083,0.03876,903,0.0902,12.756261,67.269768,24.393976,439878,419483,0.15527,0.162819,39.00119,30.666668,0.057019,0.044834,978.753174,0.21012,1.468231,40.093021,0.932396,0.043654,0.135897,0.235506,0,2,0,12,2,1,1,2,12,4,0
testcases\org\apache\tools\ant\taskdefs\optional\metamata\MAuditParserTest.java,41,32,19,1,5,0,19,49,68,76,80,156,681.4045251,0.672993912,26.97495741,5655.245539,17.45446154,5,2,0,5,25,4,testcases\org\apache\tools\ant\taskdefs\optional\metamata\MAuditParserTest.java-->MAuditParserTest,2,1,2,50,,,1,50,1.610542,84.615387,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,1.610542,84.615387,0.5,0.25,0,0,2,0.292826,0.000489,2,0,0.292826,0,0.5,1,0.000278,0.039352,2.622339,0.950937,467172,437348,0.146199,0.156169,10.27619,1,0.015024,0.001462,0,0,0,1,0.5,0.699267,0.009938,0.180556,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\StringUtils.java,69,37,25,2,6,1,48,48,96,131,105,236,1122.350725,0.828131059,22.01715513,7243.688909,22.35706453,6,1,0,7,15,6,main\org\apache\tools\ant\util\StringUtils.java-->StringUtils,9,2,72,2.777778,,,7,77.777779,5.56369,80.851067,35,0.486111,0,0,9,2,72,2.777778,,,7,77.777779,5.56369,80.851067,35,0.486111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.317716,0.002202,0,9,0,1.317716,0.027778,36,0.004346,0.614609,0.000092,0.000033,448073,467172,0.152431,0.146199,1,18.583334,0.001462,0.027169,0,0,0.48188,8.555555,0.950617,0.13936,0.019903,0.108333,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\metamata\MAuditParser.java,50,31,17,3,4,1,17,25,42,74,61,135,727.9628521,0.118740347,8.421737198,6130.71183,18.92195009,4,1,0,7,20,0,main\org\apache\tools\ant\taskdefs\optional\metamata\MAuditParser.java-->MAuditParser,4,1,12,8.333333,,,3,75,3.513909,88.888885,5.5,0.458333,3,25,2,0,2,0,,,2,100,1.756955,100,1,0.5,0,0,2,0,2,0,,,2,100,2.196193,100,1,0.5,0,0,4,0.585652,0.000978,2,2,0.292826,0.292826,0.083333,6,0.002868,0.405535,2.894665,1.04969,465124,437989,0.146843,0.15594,11.35119,3.5,0.016595,0.005117,46,0.009875,0.110899,3.5,0.875,0.342786,0.046503,0.152778,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ccm\CCMReconfigure.java,128,55,31,4,13,1,49,41,90,108,65,173,774.6765927,0.817886311,30.68706503,5000.562042,15.43383346,13,4,0,5,131,33,main\org\apache\tools\ant\taskdefs\optional\ccm\CCMReconfigure.java-->CCMReconfigure,4,4,12,33.333332,,,1,25,48.462666,68.958336,4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.333332,,,1,25,48.462666,68.958336,4,0.333333,0,0,4,0.585652,0.000978,4,0,0.585652,0,0.333333,6,0.032387,4.580226,7.683698,2.786332,467172,426424,0.146199,0.160169,17.645638,1,0.025798,0.001462,0,0,0.000575,2,0.5,0.291963,0.001108,0.080252,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\types\Commandline.java,467,261,157,13,57,4,214,178,392,613,411,1024,5207.661731,5.194436206,99.01950853,54790.41277,169.1062122,57,1,0,10,38,279,main\org\apache\tools\ant\types\Commandline.java-->Commandline,63,123,3906,3.149002,,,1,1.587302,50.512444,42.698021,1891.5,0.484255,4.5,0.115207,62,68,3782,1.79799,,,6,9.67742,22.693996,30.876493,1857,0.49101,0,0,1,0,0,,0,0,1,100,44.802341,100,0,,0,,63,9.224011,0.015411,1,62,0.146413,9.077599,0.03149,1953,0.120916,17.10005,1.215032,0.440606,384602,465807,0.177586,0.146627,2.5,90.533333,0.003655,0.132359,2.45,0.000526,0.714551,59.111111,0.938272,0.056732,0.372889,0.408708,0,0,0,1,0,0,3,0,1,3,0
main\org\apache\tools\ant\taskdefs\optional\ccm\Continuus.java,93,41,25,2,8,1,49,45,94,90,65,155,691.2095566,1.703751542,16.90067147,2739.847558,8.456319622,8,3,3,8,114,13,main\org\apache\tools\ant\taskdefs\optional\ccm\Continuus.java-->Continuus,11,17,110,15.454545,,,1,9.090909,48.901905,60.397831,46.5,0.422727,17.5,15.909091,6,3,30,10,,,3,50,1.464129,47.619049,13.5,0.45,0,0,5,6,20,30,,,1,20,48.462666,62.218044,7,0.35,0,0,11,1.610542,0.002691,5,6,0.732064,0.878477,0.154545,55,0.042294,5.981228,11.972403,4.341542,463074,427090,0.147493,0.159919,19.195637,7,0.028064,0.010234,190.03334,0.040797,0.418763,7.909091,0.719008,0.185158,0.089883,0.356547,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\optional\perforce\P4HandlerAdapter.java,61,40,18,4,10,2,52,34,86,71,46,117,478.4504535,1.13479495,34.85858866,2282.591143,7.045034393,10,1,1,9,19,17,main\org\apache\tools\ant\taskdefs\optional\perforce\P4HandlerAdapter.java-->P4HandlerAdapter,1,0,0,,0,0,1,100,44.802341,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,44.802341,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.018259,2.582211,1.215005,0.440596,467172,465807,0.146199,0.146627,2.5,1,0.003655,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\util\regexp\JakartaRegexpMatcherTest.java,35,23,10,2,7,1,15,10,25,16,11,27,72.8707654,1.866926484,15.31221169,304.3081391,0.939222651,7,3,0,4,35,10,testcases\org\apache\tools\ant\util\regexp\JakartaRegexpMatcherTest.java-->JakartaRegexpMatcherTest,1,0,0,,0,0,1,100,0.878477,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.878477,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.000002,0.000308,1.000005,0.362631,467172,466489,0.146199,0.146413,2,1,0.002924,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\util\regexp\RegexpMatcherTest.java,165,135,97,1,19,0,45,100,145,224,211,435,1980.885685,1.603202444,64.82049033,30244.46894,93.34712637,19,2,4,5,30,51,testcases\org\apache\tools\ant\util\regexp\RegexpMatcherTest.java-->RegexpMatcherTest,6,2,30,6.666667,,,4,66.666664,1.610542,73.333336,14,0.466667,0,0,6,2,30,6.666667,,,4,66.666664,1.610542,73.333336,14,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.878477,0.001468,0,6,0,0.878477,0.066667,15,0.000057,0.007994,0.000003,0.000001,462392,467172,0.14771,0.146199,1,7.5,0.001462,0.010965,0,0,0.526972,5.333333,0.888889,0.247299,0.045105,0.194444,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\regexp\JakartaRegexpMatcher.java,90,59,29,4,15,1,81,65,146,154,113,267,1182.312536,1.84104423,38.65988604,6942.551783,21.42762896,15,1,1,4,21,33,main\org\apache\tools\ant\util\regexp\JakartaRegexpMatcher.java-->JakartaRegexpMatcher,2,1,2,50,,,1,50,1.02489,77.777779,0.5,0.25,0,0,1,0,0,,0,0,1,100,0.439239,100,0,,0,,1,0,0,,0,0,1,100,0.878477,100,0,,0,,2,0.292826,0.000489,1,1,0.146413,0.146413,0.5,1,0.000059,0.008406,0.999993,0.362626,465807,466489,0.146627,0.146413,2,2.5,0.002924,0.003655,0,0,0,1,0.5,0.784722,0.012748,0.25,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Mkdir.java,41,25,14,5,6,2,20,15,35,33,22,55,237.5410361,0.481547905,8.350030176,1036.205847,3.198166195,6,3,0,3,73,0,main\org\apache\tools\ant\taskdefs\Mkdir.java-->Mkdir,3,3,6,50,,,1,33.333332,49.341141,70.208336,1.5,0.25,0,0,1,0,0,,0,0,1,100,1.317716,100,0,,0,,2,1,2,50,,,1,50,49.341141,71.549896,0.5,0.25,0,0,3,0.439239,0.000734,2,1,0.292826,0.146413,0.5,3,0.031835,4.502187,5.37782,1.950154,466489,433260,0.146413,0.157642,12.949998,2,0.018933,0.002924,0,0,0,1.333333,0.444444,0.3898,0.00388,0.080221,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\util\LoaderUtils.java,83,52,35,4,9,1,29,26,55,69,43,112,537.1467639,0.292927529,14.115476,3914.644336,12.08223561,9,1,0,8,15,1,main\org\apache\tools\ant\util\LoaderUtils.java-->LoaderUtils,3,2,6,33.333332,,,1,33.333332,45.387993,91.176468,2,0.333333,0,0,2,0,2,0,,,2,100,4.538799,91.176468,1,0.5,0,0,1,0,0,,0,0,1,100,44.802341,100,0,,0,,3,0.439239,0.000734,1,2,0.146413,0.292826,0.333333,3,0.022432,3.172412,1.21495,0.440576,170739,465807,0.400026,0.146627,2.5,116.930977,0.003655,0.170952,0,0,0.000128,1.666667,0.555556,0.365251,0.005888,0.045108,0,0,1,0,0,0,0,1,0,0,0
main\org\apache\tools\ant\taskdefs\optional\sound\AntSoundPlayer.java,181,94,56,7,26,2,105,114,219,275,183,458,2220.981831,1.840516072,102.0554571,17850.06169,55.092783,26,1,0,20,27,89,main\org\apache\tools\ant\taskdefs\optional\sound\AntSoundPlayer.java-->AntSoundPlayer,3,1,6,16.666666,,,2,66.666664,12.591508,90.526314,2.5,0.416667,2,33.333332,1,0,0,,0,0,1,100,0.439239,100,0,,0,,2,1,2,50,,,1,50,12.445095,92.391304,0.5,0.25,0,0,3,0.439239,0.000734,2,1,0.292826,0.146413,0.166667,3,0.007466,1.05586,6.576313,2.384762,466489,433190,0.146413,0.157668,15.386904,2,0.022495,0.002924,20,0.004294,0.011849,2.5,0.833333,0.350561,0.001261,0.025162,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\BuildEvent.java,171,51,22,1,11,0,44,25,69,85,43,128,489.2882459,1.290007821,19.58919627,1918.671725,5.921826311,11,2,0,6,27,40,main\org\apache\tools\ant\BuildEvent.java-->BuildEvent,16,25,240,10.416667,,,2,12.5,40.409958,67.153282,107.5,0.447917,23.333334,9.722222,12,3,132,2.272727,,,9,75,4.978038,60.714287,64.5,0.488636,0,0,4,5,12,41.666668,,,1,25,39.092239,75.211266,3.5,0.291667,0,0,16,2.342606,0.003914,4,12,0.585652,1.756955,0.104167,120,0.032761,4.633046,12.233647,4.436276,247572,433863,0.275879,0.157423,16.686901,89.57618,0.024396,0.130959,298.283325,0.064036,0.579934,13.625,0.851563,0.132497,0.101102,0.361284,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\ejb\BorlandDeploymentTool.java,432,266,185,5,49,3,252,405,657,875,666,1541,8592.657742,3.178853847,153.6153582,72281.38222,223.0906859,49,2,0,31,274,234,main\org\apache\tools\ant\taskdefs\optional\ejb\BorlandDeploymentTool.java-->BorlandDeploymentTool,13,36,156,23.076923,,,1,7.692307,52.708637,41.860466,60,0.384615,6.25,4.00641,1,0,0,,0,0,1,100,2.196193,100,0,,0,,12,32,132,24.242424,,,1,8.333333,52.708637,42.60355,50,0.378788,0,0,13,1.903368,0.00318,12,1,1.756955,0.146413,0.230769,78,0.069141,9.777955,51.9492,18.838291,466489,418838,0.146413,0.16307,33.28849,2,0.048667,0.002924,9.761111,0.002096,0.069336,7.807692,0.600592,0.115204,0.010695,0.215538,1,0,0,2,0,0,0,1,2,0,0
main\org\apache\tools\ant\taskdefs\Java.java,423,261,167,13,63,3,257,249,506,665,409,1074,5532.924143,9.826748348,108.7096113,33967.45405,104.8378211,63,3,2,23,262,333,main\org\apache\tools\ant\taskdefs\Java.java-->Java,30,68,870,7.816092,,,3,10,52.855053,40.698986,401,0.46092,168.333328,19.34866,17,2,272,0.735294,,,15,88.235291,6.149341,35.897434,135,0.496324,0,0,13,21,156,13.461538,,,2,15.384615,52.269402,46.363636,67.5,0.432692,0,0,30,4.392386,0.007339,13,17,1.903368,2.489019,0.078161,435,0.08792,12.43377,36.114841,13.096292,452834,424290,0.150828,0.160975,30.288488,19.833332,0.044281,0.028996,447.149994,0.095995,1.014012,25.683332,0.856111,0.07436,0.172034,0.317782,0,0,0,11,2,1,7,0,11,10,0
main\org\apache\tools\ant\taskdefs\Execute.java,774,445,279,9,52,4,192,198,390,561,370,931,4674.779637,12.71745872,116.1881786,60744.51268,187.4830638,52,1,0,32,56,219,main\org\apache\tools\ant\taskdefs\Execute.java-->Execute,39,134,1482,9.041836,,,2,5.128205,56.368961,35.714287,674,0.454791,145.166672,9.795321,29,7,812,0.862069,,,23,79.310349,21.229868,46.031746,402.5,0.49569,0,0,10,10,90,11.111111,,,2,20,53.733528,48.099606,40,0.444444,0,0,39,5.710103,0.00954,10,29,1.464129,4.245974,0.090418,741,0.115129,16.281679,18.780916,6.810507,394859,427721,0.172973,0.159684,23.936903,67.333328,0.034995,0.098441,1579.227783,0.339031,0.572693,32.564102,0.834977,0.066762,0.154963,0.421691,1,4,5,9,0,0,4,10,9,4,0
