class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\types\RegularExpression.java,58,38,21,3,9,1,38,37,75,87,57,144,646.0947219,1.49153476,14.17851284,3284.413596,10.137079,9,3,0,8,59,4,main\org\apache\tools\ant\types\RegularExpression.java-->RegularExpression,8,10,56,17.857143,,,2,25,55.299538,62.827225,23,0.410714,13,23.214285,3,0,6,0,,,3,100,2.18894,82.608696,3,0.5,0,0,5,8,20,40,,,1,20,54.838711,64.237518,6,0.3,0,0,8,0.921659,0.001294,5,3,0.576037,0.345622,0.178571,28,0.027427,3.878701,-35.765194,-14.495242,204800,672073,0.423828,0.129153,33.36668,138.683746,0.038397,0.15959,1295.375,0.17213,0.084136,5.75,0.71875,0.160265,0.027956,0.116757,0,0,0,4,0,0,0,0,4,0,0
main\org\apache\tools\ant\util\TaskLogger.java,30,21,6,1,6,0,48,39,87,58,45,103,398.2246661,1.351846286,26.68516812,1781.391458,5.498121785,6,1,0,3,26,0,main\org\apache\tools\ant\util\TaskLogger.java-->TaskLogger,1,0,0,,0,0,1,100,27.18894,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,27.18894,100,0,,0,,1,0.115207,0.000162,1,0,0.115207,0,,0,0.008144,1.1517,-14.097681,-5.713636,754292,671307,0.115075,0.1293,25.0131,1,0.028784,0.001151,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\ejb\WLRun.java,385,182,113,7,40,2,156,163,319,390,266,656,3424.422852,2.954143808,100.4167224,25239.05553,77.89831953,40,3,0,7,544,156,main\org\apache\tools\ant\taskdefs\optional\ejb\WLRun.java-->WLRun,6,16,30,53.333332,,,1,16.666666,58.640553,40.590111,7,0.233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,30,53.333332,,,1,16.666666,58.640553,40.590111,7,0.233333,0,0,6,0.691244,0.00097,6,0,0.691244,0,0.533333,15,0.043552,6.159132,-73.569962,-29.817102,754292,653843,0.115075,0.132754,45.699997,1,0.052589,0.001151,0,0,0.000419,2.583333,0.430556,0.182546,0.000179,0.046469,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\junit\SummaryJUnitResultFormatter.java,118,70,37,7,18,2,75,81,156,186,143,329,1678.258552,1.905289645,84.38535098,16171.91586,49.91332057,18,1,0,9,28,62,main\org\apache\tools\ant\taskdefs\optional\junit\SummaryJUnitResultFormatter.java-->SummaryJUnitResultFormatter,3,2,6,33.333332,,,1,33.333332,43.894009,93.611794,2,0.333333,0,0,1,0,0,,0,0,1,100,2.880184,100,0,,0,,2,0,2,0,,,2,100,43.317974,98.429321,1,0.5,0,0,3,0.345622,0.000485,2,1,0.230415,0.115207,0.333333,3,0.013432,1.899629,-4.543568,-1.841458,753424,669580,0.115207,0.129634,25.429768,2,0.029263,0.002301,0,0,0.005785,1.666667,0.555556,0.375458,0.00142,0.060896,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\Delete.java,587,327,208,20,85,5,371,228,599,805,492,1297,6453.598592,6.142962425,220.2904772,76740.80556,236.8543381,85,4,0,30,459,327,main\org\apache\tools\ant\taskdefs\Delete.java-->Delete,8,19,56,33.92857,,,1,12.5,52.534561,41.341797,18.5,0.330357,1,1.785714,1,0,0,,0,0,1,100,1.267281,100,0,,0,,7,13,42,30.952381,,,1,14.285714,52.534561,41.758244,14.5,0.345238,0,0,8,0.921659,0.001294,7,1,0.806452,0.115207,0.339286,28,0.040458,5.72163,-55.952187,-22.676809,752557,670309,0.11534,0.129493,38.685726,2.5,0.044518,0.002877,2,0.000266,0.002779,3.8125,0.476563,0.154733,0.000953,0.112037,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\AndSelector.java,47,26,14,3,6,2,23,21,44,62,38,100,449.2486502,0.283612302,14.20617001,3273.823955,10.10439492,6,5,0,4,73,3,main\org\apache\tools\ant\types\selectors\AndSelector.java-->AndSelector,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,1,0,0,,0,0,1,100,2.419355,100,0,,0,,3,0.345622,0.000485,1,3,0.115207,0.345622,0.166667,3,0.006768,0.957082,-10.631291,-4.308746,204261,672092,0.424947,0.129149,30.9119,174.759857,0.035572,0.201105,105,0.013952,0.000046,2.5,0.833333,0.379056,0.201423,0.008043,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\ContainsRegexpSelector.java,119,72,47,8,17,3,54,56,110,167,96,263,1373.135205,0.665406066,28.07447392,11830.76442,36.51470501,17,5,0,13,74,9,main\org\apache\tools\ant\types\selectors\ContainsRegexpSelector.java-->ContainsRegexpSelector,9,9,72,12.5,,,2,22.222221,50.460831,54.007397,31.5,0.4375,12.5,17.361111,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,0,0,6,3,30,10,,,3,50,49.19355,65.091461,13.5,0.45,0,0,9,1.036866,0.001455,6,3,0.691244,0.345622,0.125,36,0.028217,3.990484,-6.219343,-2.520632,204258,672145,0.424953,0.129139,28.661915,175.059875,0.032983,0.20145,1705.257568,0.226595,0.067913,7.222222,0.802469,0.126441,0.003962,0.064504,0,0,0,2,0,1,0,0,2,1,0
main\org\apache\tools\ant\types\selectors\ContainsSelector.java,167,105,71,11,26,3,77,72,149,253,153,406,2101.819057,1.310357658,41.66842885,22232.48353,68.61877633,26,5,0,12,59,18,main\org\apache\tools\ant\types\selectors\ContainsSelector.java-->ContainsSelector,10,13,90,14.444445,,,2,20,57.142857,56.235828,38.5,0.427778,14.333333,15.925926,4,1,12,8.333333,,,3,75,12.557604,68.125,5.5,0.458333,0,0,6,3,30,10,,,3,50,56.336407,67.728531,13.5,0.45,0,0,10,1.152074,0.001617,6,4,0.691244,0.460829,0.144444,45,0.029205,4.130146,-17.424032,-7.06177,204256,672071,0.424957,0.129153,34.192867,175.759857,0.039347,0.202255,202.713104,0.026937,0.113809,7.8,0.78,0.125659,0.011293,0.113859,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\DateSelector.java,216,132,91,10,31,4,101,101,202,309,197,506,2632.055971,1.908780697,48.19987407,23599.20473,72.83705163,31,5,0,16,66,34,main\org\apache\tools\ant\types\selectors\DateSelector.java-->DateSelector,10,9,90,10,,,2,20,42.396313,63.557858,40.5,0.45,17,18.888889,4,1,12,8.333333,,,3,75,12.788018,68.518517,5.5,0.458333,0,0,6,1,30,3.333333,,,5,83.333336,39.400921,82.014389,14.5,0.483333,0,0,10,1.152074,0.001617,6,4,0.691244,0.460829,0.1,45,0.020907,2.956657,-17.209013,-6.974625,204256,672073,0.424957,0.129153,33.942871,175.759857,0.03906,0.202255,248.122162,0.032971,0.048801,8.5,0.85,0.118642,0.005599,0.085799,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\DependSelector.java,47,28,18,4,6,1,21,22,43,73,51,124,566.9171263,0.289344966,14.98358071,4985.676617,15.38789079,6,5,0,4,177,3,main\org\apache\tools\ant\types\selectors\DependSelector.java-->DependSelector,5,1,20,5,,,4,80,13.13364,67.45562,9.5,0.475,4,20,4,1,12,8.333333,,,3,75,12.903226,68.711655,5.5,0.458333,0,0,1,0,0,,0,0,1,100,0.691244,100,0,,0,,5,0.576037,0.000809,1,4,0.115207,0.460829,0.05,10,0.007743,1.095049,1.21502,0.492434,203391,752557,0.426764,0.11534,2.5,176.009857,0.002877,0.202543,12.122222,0.001611,0.002979,4.6,0.92,0.202596,0.000086,0.006435,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\DepthSelector.java,145,90,61,7,21,4,68,65,133,223,147,370,1951.030516,1.210078342,37.58099194,24881.08731,76.79347935,21,5,0,8,55,12,main\org\apache\tools\ant\types\selectors\DepthSelector.java-->DepthSelector,8,8,56,14.285714,,,1,12.5,47.235023,70.205482,24,0.428571,10.5,18.75,4,1,12,8.333333,,,3,75,12.557604,68.125,5.5,0.458333,0,0,4,2,12,16.666666,,,2,50,45.046082,92.21698,5,0.416667,0,0,8,0.921659,0.001294,4,4,0.460829,0.460829,0.142857,28,0.019743,2.792022,4.429944,1.795408,204253,672295,0.424963,0.12911,20.78928,175.867004,0.023923,0.202379,190.590881,0.025326,0.045895,6.125,0.765625,0.154878,0.012206,0.106274,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\ExtendSelector.java,161,96,60,7,26,3,67,65,132,166,109,275,1330.574773,1.367870609,35.05302029,11147.32518,34.40532462,26,4,0,15,170,32,main\org\apache\tools\ant\types\selectors\ExtendSelector.java-->ExtendSelector,11,24,110,21.818182,,,1,9.090909,45.161289,43.798882,43,0.390909,24.5,22.272728,4,1,12,8.333333,,,3,75,13.018434,68.072289,5.5,0.458333,0,0,7,11,42,26.190475,,,3,42.857143,43.317974,51.577503,15.5,0.369048,0,0,11,1.267281,0.001779,7,4,0.806452,0.460829,0.218182,55,0.035109,4.96513,-46.60881,-18.890041,204257,672044,0.424955,0.129158,36.866688,175.676529,0.042424,0.202159,170.264267,0.022625,0.023916,7.772727,0.706612,0.108325,0.003045,0.089648,0,0,0,3,0,0,0,0,3,0,0
main\org\apache\tools\ant\types\selectors\FilenameSelector.java,135,70,45,6,17,3,66,61,127,174,120,294,1380.059515,1.30486544,35.91709089,11162.08363,34.4508754,17,5,0,6,60,18,main\org\apache\tools\ant\types\selectors\FilenameSelector.java-->FilenameSelector,10,10,90,11.111111,,,2,20,40.783409,68.339767,40,0.444444,18,20,5,2,20,10,,,3,60,12.788018,66.071426,9,0.45,0,0,5,1,20,5,,,4,80,36.635944,90.85714,9.5,0.475,0,0,10,1.152074,0.001617,5,5,0.576037,0.576037,0.111111,45,0.0188,2.658703,-18.423983,-7.467039,204255,672073,0.424959,0.129153,33.526207,176.259857,0.03858,0.202831,206.955536,0.0275,0.059443,8.35,0.835,0.124433,0.012858,0.107561,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\MajoritySelector.java,70,39,24,5,9,2,33,29,62,93,57,150,709.5337092,0.455988228,23.0852687,7393.925649,22.82075818,9,5,0,4,74,5,main\org\apache\tools\ant\types\selectors\MajoritySelector.java-->MajoritySelector,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,1,0,0,,0,0,1,100,2.419355,100,0,,0,,3,0.345622,0.000485,1,3,0.115207,0.345622,0.166667,3,0.006768,0.957082,-10.63129,-4.308746,204261,672092,0.424947,0.129149,30.9119,174.759857,0.035572,0.201105,105,0.013952,0.000046,2.5,0.833333,0.379056,0.201423,0.008043,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\NoneSelector.java,47,26,14,3,6,2,22,21,43,61,38,99,441.2932501,0.316264965,12.96517094,2991.892782,9.234236981,6,5,1,4,73,3,main\org\apache\tools\ant\types\selectors\NoneSelector.java-->NoneSelector,4,5,12,41.666668,,,1,25,12.211982,66.25,3.5,0.291667,1,8.333333,4,5,12,41.666668,,,1,25,12.211982,66.25,3.5,0.291667,1,8.333333,1,0,0,,0,0,1,100,2.419355,100,0,,0,,4,0.460829,0.000647,1,4,0.115207,0.460829,0.416667,6,0.00699,0.98853,-10.631194,-4.308707,204260,672092,0.424949,0.129149,30.9119,175.259872,0.035572,0.20168,105,0.013952,0.000046,2.4,0.6,0.385418,0.161432,0.175832,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\NotSelector.java,33,19,9,2,5,1,9,7,16,24,15,39,156,0.153846154,6.5,1014,3.12962963,5,6,0,2,76,3,main\org\apache\tools\ant\types\selectors\NotSelector.java-->NotSelector,5,6,20,30,,,1,20,12.442396,61.714287,7,0.35,3,15,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,3,3,6,50,,,1,33.333332,2.880184,60.975609,1.5,0.25,0,0,5,0.576037,0.000809,3,3,0.345622,0.345622,0.3,10,0.007615,1.076875,-10.70192,-4.337371,204261,672090,0.424947,0.129149,31.911903,174.759857,0.036723,0.201105,155.583328,0.020674,0.000409,3.25,0.65,0.321346,0.161632,0.191511,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\OrSelector.java,48,26,14,3,6,2,22,21,43,61,38,99,441.2932501,0.28723083,13.99711307,3152.875755,9.731098009,6,5,0,4,73,3,main\org\apache\tools\ant\types\selectors\OrSelector.java-->OrSelector,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,1,0,0,,0,0,1,100,2.419355,100,0,,0,,3,0.345622,0.000485,1,3,0.115207,0.345622,0.166667,3,0.006768,0.957082,-10.631243,-4.308727,204261,672092,0.424947,0.129149,30.911901,174.759857,0.035572,0.201105,105,0.013952,0.000046,2.5,0.833333,0.379056,0.201423,0.008043,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\PresentSelector.java,144,76,46,5,18,1,49,45,94,132,85,217,1048.637402,0.600696851,31.1105174,10127.36605,31.25730261,18,4,0,9,169,11,main\org\apache\tools\ant\types\selectors\PresentSelector.java-->PresentSelector,9,13,72,18.055555,,,1,11.111111,49.19355,50.592419,29.5,0.409722,11,15.277778,4,1,12,8.333333,,,3,75,12.788018,68.518517,5.5,0.458333,0,0,5,4,20,20,,,1,20,47.811058,60.850441,8,0.4,0,0,9,1.036866,0.001455,5,4,0.576037,0.460829,0.180556,36,0.03122,4.415164,-9.81206,-3.976721,204256,672128,0.424957,0.129142,29.021425,175.759857,0.033396,0.202255,649.802734,0.086346,0.005302,6.388889,0.709877,0.13667,0.00645,0.105269,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\SelectSelector.java,175,93,51,4,26,2,75,57,132,162,99,261,1114.818213,1.491388987,53.94954329,9027.664333,27.86316152,26,5,0,5,92,73,main\org\apache\tools\ant\types\selectors\SelectSelector.java-->SelectSelector,7,12,42,28.571428,,,1,14.285714,42.165897,51.404495,15,0.357143,6,14.285714,3,1,6,16.666666,,,2,66.666664,12.211982,68.3871,2.5,0.416667,2,33.333332,5,6,20,30,,,1,20,41.24424,61.937717,7,0.35,1.5,7.5,7,0.806452,0.001132,5,3,0.576037,0.345622,0.285714,21,0.02679,3.788713,-41.846329,-16.95986,204261,672027,0.424947,0.129161,38.366676,174.759857,0.04415,0.201105,160.719055,0.021356,0.003698,4.625,0.660714,0.174047,0.091107,0.060119,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\SizeSelector.java,244,125,88,10,32,4,83,98,181,319,193,512,2672.561391,0.869792634,68.20039467,45176.04304,139.4322316,32,5,0,9,60,16,main\org\apache\tools\ant\types\selectors\SizeSelector.java-->SizeSelector,8,5,56,8.928572,,,3,37.5,18.202765,59.398495,25.5,0.455357,13,23.214285,4,1,12,8.333333,,,3,75,12.672812,68.322983,5.5,0.458333,0,0,4,1,12,8.333333,,,3,75,9.331798,77.14286,5.5,0.458333,0,0,8,0.921659,0.001294,4,4,0.460829,0.460829,0.089286,28,0.010673,1.509434,4.644944,1.882545,204252,672380,0.424965,0.129094,18.701981,175.884872,0.021521,0.202399,214.711807,0.028531,0.01259,6.8125,0.851563,0.148181,0.006838,0.085042,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\selectors\modifiedselector\ModifiedSelector.java,428,225,154,20,57,3,134,213,347,591,418,1009,5636.085093,3.150233219,84.81073677,61148.24483,188.7291507,57,5,0,22,111,114,main\org\apache\tools\ant\types\selectors\modifiedselector\ModifiedSelector.java-->ModifiedSelector,12,22,132,16.666666,,,1,8.333333,57.94931,43.250214,55,0.416667,16.833334,12.752525,4,1,12,8.333333,,,3,75,13.018434,68.072289,5.5,0.458333,0,0,8,7,56,12.5,,,3,37.5,57.373272,49.949848,24.5,0.4375,0,0,12,1.382488,0.00194,8,4,0.921659,0.460829,0.166667,66,0.040647,5.748331,-38.859344,-15.749268,204256,672067,0.424957,0.129154,35.526203,175.759857,0.040882,0.202255,832.25769,0.110591,0.134986,9.083333,0.756944,0.11058,0.015525,0.141451,0,0,2,5,0,1,0,2,5,1,0
testcases\org\apache\tools\ant\taskdefs\AvailableTest.java,174,109,51,1,28,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,28,3,0,2,418,378,testcases\org\apache\tools\ant\taskdefs\AvailableTest.java-->AvailableTest,2,1,2,50,,,1,50,40.092167,84.878052,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,40.092167,84.878052,0.5,0.25,0,0,2,0.230415,0.000323,2,0,0.230415,0,0.5,1,0.010777,1.524043,-28.570045,-11.579127,754292,670355,0.115075,0.129484,31.626204,1,0.036394,0.001151,0,0,0,1.25,0.625,0.505908,0.000019,0.005887,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\util\LazyHashtable.java,59,39,18,2,10,1,22,12,34,29,17,46,161.7518622,0.868177813,10.46430002,565.3550978,1.744923141,10,3,0,1,35,36,main\org\apache\tools\ant\util\LazyHashtable.java-->LazyHashtable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000001,0,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\optional\depend\src4\test\ContainsOnlyInner.java,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,12,0,etc\testcases\taskdefs\optional\depend\src4\test\ContainsOnlyInner.java-->ContainsOnlyInner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000005,0.000002,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\optional\depend\src4\test\Outer.java,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,etc\testcases\taskdefs\optional\depend\src4\test\Outer.java-->Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,754292,754292,0.115075,0.115075,1,1,0.001151,0.001151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\ImportTask.java,102,66,43,9,13,2,45,56,101,172,108,280,1548.215996,0.557960866,31.040524,14794.34331,45.66155343,13,3,0,10,343,4,main\org\apache\tools\ant\taskdefs\ImportTask.java-->ImportTask,8,21,56,37.5,,,1,12.5,58.75576,40.189125,17.5,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,56,37.5,,,1,12.5,58.75576,40.189125,17.5,0.3125,0,0,8,0.921659,0.001294,8,0,0.921659,0,0.375,28,0.043275,6.120072,-62.356064,-25.272232,754292,671188,0.115075,0.129323,36.659523,1,0.042186,0.001151,0,0,0.005224,4.75,0.59375,0.15006,0.003237,0.093821,0,0,1,4,1,0,0,1,4,1,0
main\org\apache\tools\ant\filters\util\ChainReaderHelper.java,193,125,84,20,29,8,83,99,182,352,218,570,3501.934369,2.571748279,36.90168437,57039.9773,176.0493127,29,1,0,23,158,22,main\org\apache\tools\ant\filters\util\ChainReaderHelper.java-->ChainReaderHelper,10,26,90,28.888889,,,1,10,57.94931,47.76828,32,0.355556,20,22.222221,4,1,12,8.333333,,,3,75,11.40553,86.842102,5.5,0.458333,2,16.666666,7,13,42,30.952381,,,1,14.285714,57.834103,48.927876,14.5,0.345238,14.5,34.523811,10,1.152074,0.001617,7,4,0.806452,0.460829,0.288889,45,0.038028,5.378038,-43.094444,-17.465708,203705,672019,0.426106,0.129163,39.733334,206.882935,0.045723,0.23807,11845.66406,1.574057,0.018851,5.863636,0.586364,0.160906,0.056008,0.228749,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\filters\BaseFilterReader.java,172,72,38,4,20,3,82,38,120,161,75,236,1061.299285,7.562260251,46.29616594,13198.01289,40.73460769,20,3,5,7,33,43,main\org\apache\tools\ant\filters\BaseFilterReader.java-->BaseFilterReader,19,18,342,5.263158,,,4,21.052631,38.824886,73.260872,162,0.473684,44,12.865497,17,11,272,4.044117,,,6,35.294117,3.341014,35.802467,130.5,0.479779,0,0,2,2,2,100,1,1,1,50,36.86636,84.432716,0,0,0,0,19,2.18894,0.003072,2,17,0.230415,1.958525,0.052632,171,0.015286,2.161781,-27.721584,-11.235255,204288,672067,0.42489,0.129154,32.242859,167.268539,0.037103,0.192484,1272.704956,0.169118,0.746193,17.421053,0.916898,0.097823,0.169858,0.231394,0,0,0,1,0,0,1,0,1,1,0
main\org\apache\tools\ant\types\AntFilterReader.java,108,71,38,5,18,3,69,56,125,154,88,242,1180.761336,1.313235962,31.07502353,8801.526818,27.16520623,18,3,0,6,146,24,main\org\apache\tools\ant\types\AntFilterReader.java-->AntFilterReader,8,15,56,26.785715,,,2,25,50.691246,53.204353,20.5,0.366071,5,8.928572,2,1,2,50,,,1,50,3.110599,79.411766,0.5,0.25,0,0,6,8,30,26.666666,,,2,33.333332,50.115208,54.85498,11,0.366667,0,0,8,0.921659,0.001294,6,2,0.691244,0.230415,0.267857,28,0.030561,4.321995,-23.754885,-9.627595,204330,672094,0.424803,0.129149,32.345245,156.235245,0.037221,0.179787,246.383163,0.03274,0.018955,4.9375,0.617188,0.153066,0.003438,0.104606,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\FilterChain.java,167,93,34,3,26,1,147,124,271,209,158,367,1392.722594,6.356268695,95.02852161,7320.0185,22.59264969,26,3,0,26,63,0,main\org\apache\tools\ant\types\FilterChain.java-->FilterChain,24,24,552,4.347826,,,13,54.166668,49.539169,54.846939,264,0.478261,81.5,14.764493,5,3,20,15,,,2,40,3.110599,50.943398,8.5,0.425,0,0,19,10,342,2.923977,,,13,68.421051,49.19355,58.413132,166,0.48538,0,0,24,2.764977,0.003881,19,5,2.18894,0.576037,0.043478,276,0.033113,4.682826,-20.212,-8.191703,204327,672041,0.424809,0.129159,41.919044,157.935257,0.048238,0.181744,9894.24707,1.314752,1.457798,22.270834,0.927951,0.056536,0.040756,0.132034,0,0,0,2,0,0,0,0,2,0,0
testcases\org\apache\tools\ant\taskdefs\optional\EchoPropertiesTest.java,183,122,73,4,26,3,67,95,162,172,132,304,1391.627417,1.967082465,38.54314773,8600.876312,26.54591454,26,3,0,13,411,183,testcases\org\apache\tools\ant\taskdefs\optional\EchoPropertiesTest.java-->EchoPropertiesTest,2,1,2,50,,,1,50,40.092167,84.878052,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,40.092167,84.878052,0.5,0.25,0,0,2,0.230415,0.000323,2,0,0.230415,0,0.5,1,0.010777,1.524043,-28.570036,-11.579123,754292,670355,0.115075,0.129484,31.626204,1,0.036394,0.001151,0,0,0,1.25,0.625,0.505908,0.000019,0.005887,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\types\optional\depend\ClassfileSet.java,135,62,31,5,12,3,42,64,106,134,112,246,1303.549814,1.267447085,23.90799618,11377.95739,35.11715243,12,5,0,7,197,14,main\org\apache\tools\ant\types\optional\depend\ClassfileSet.java-->ClassfileSet,6,8,30,26.666666,,,1,16.666666,31.105991,58.189655,11,0.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,30,26.666666,,,1,16.666666,31.105991,58.189655,11,0.366667,0,0,6,0.691244,0.00097,6,0,0.691244,0,0.266667,15,0.019701,2.786127,-29.230618,-11.84685,754292,670315,0.115075,0.129491,37.435722,1,0.043079,0.001151,0,0,0.002887,3.583333,0.597222,0.197467,0.006497,0.085423,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\types\optional\depend\DependScanner.java,182,81,40,6,21,2,70,71,141,181,134,315,1653.502513,1.373984725,65.14785822,14060.2977,43.39598056,21,2,0,11,108,99,main\org\apache\tools\ant\types\optional\depend\DependScanner.java-->DependScanner,4,4,12,33.333332,,,1,25,46.313366,73.897057,4,0.333333,1.5,12.5,1,0,0,,0,0,1,100,0.691244,100,0,,0,,3,3,6,50,,,1,33.333332,46.313366,74.721191,1.5,0.25,0,0,4,0.460829,0.000647,3,1,0.345622,0.115207,0.333333,6,0.019051,2.694153,-10.95807,-4.441186,753424,671210,0.115207,0.129319,32.26907,2,0.037134,0.002301,3.95,0.000525,0.010028,2.25,0.5625,0.281526,0.006394,0.05888,0,2,2,2,0,0,0,4,2,0,0
main\org\apache\tools\ant\taskdefs\condition\And.java,18,12,6,3,3,2,11,8,19,25,12,37,157.173318,0.125030665,7.998037927,1257.078159,3.87987086,3,3,0,2,42,0,main\org\apache\tools\ant\taskdefs\condition\And.java-->And,1,0,0,,0,0,1,100,2.073733,100,0,,0,,1,0,0,,0,0,1,100,2.073733,100,0,,0,,1,0,0,,0,0,1,100,2.073733,100,0,,0,,1,0.115207,0.000162,1,1,0.115207,0.115207,,0,0.000348,0.049242,-8.587755,-3.480523,749956,655703,0.11574,0.132377,32.3619,4,0.03724,0.004603,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
